WFLBCFMHIDXJRXFHYKWI,2.9,8.8,4.7,2.5,6.3,1.6,8.5,7.9,4.8,1.3,3.7,3.0,6.2,7.8,2.4
JGYZMBCABZTUPDULJUTK,3.7,1.7,7.2,8.6,5.0,5.0,6.3,2.2,4.4,0.2,6.6,8.4,1.9,3.4,5.3
GCTZXRUOICQSNJYIIAMI,6.5,7.6,8.6,3.0,8.4,8.0,4.4,0.4,6.1,8.8,2.9,4.1,4.2,9.3,8.9
YCVSHNTHLVIXCKZNBHQR,7.1,8.1,5.9,6.8,1.6,2.2,8.0,2.1,6.3,8.4,7.4,6.8,5.4,1.7,0.2
KVCPEKPEXPAOZWOIRZWG,1.5,2.0,5.0,5.6,3.3,5.7,4.8,9.8,3.7,9.1,2.6,3.2,9.4,9.4,4.6
QCYKXSDWUYFRULIRIJEN,9.2,0.7,9.5,5.0,3.0,7.4,1.8,8.2,3.3,8.2,9.3,4.9,3.0,2.8,5.6
XNKWOBHFLXHYWJDKKTBU,8.5,2.0,0.3,4.3,7.0,1.5,0.0,9.4,5.7,1.1,5.6,4.9,6.7,7.4,7.0
NAWOFONHVHBWYBAFIEWU,7.4,7.2,2.3,2.3,0.2,7.1,9.4,4.4,9.5,4.9,6.8,2.4,1.8,7.0,4.1
QTGCLFYBDSQRLRPLXCRB,3.4,8.4,6.8,4.9,8.5,4.0,3.5,9.7,7.5,2.1,8.3,0.2,1.4,6.6,7.4
RLNJNZVKVOIKWUFGWTAF,7.3,9.3,9.1,6.7,7.4,0.2,2.5,1.8,3.1,9.4,9.4,0.1,1.9,8.1,4.5
QYEJGFEQYKZWDYCUOGBV,1.2,2.9,1.4,2.2,1.4,0.9,9.9,7.5,2.2,3.6,0.4,5.3,4.6,7.2,2.7
NHAZPBRPGOHOAYGEKRRZ,2.1,7.9,4.9,5.1,7.6,7.6,3.4,4.8,7.1,1.5,7.4,3.0,1.5,4.5,1.0
IDHZDKXXXFCQLMLMHDXO,8.5,6.2,3.3,0.3,6.1,4.7,0.1,8.8,2.3,8.5,5.7,3.6,5.4,5.5,5.8
MBINDCLKPSJCXRQRWWNI,4.4,7.6,8.0,3.5,1.5,4.4,5.0,6.1,5.4,6.8,4.5,8.7,7.0,3.2,0.3
NMUZRRLGPCGOEPUBWZYC,0.8,0.8,1.6,1.4,8.9,4.0,1.6,6.6,3.2,5.2,2.8,4.1,5.4,0.2,6.1
SVBPKAHRWLZRRIZPVVHF,6.2,8.8,7.0,5.2,7.6,2.5,9.4,9.0,7.4,3.2,4.7,9.0,0.1,6.9,3.8
SJXAMYRUOKKDQBMNCMAO,2.4,2.1,8.2,1.6,3.8,1.7,4.8,6.9,7.6,3.0,4.0,0.3,6.3,5.4,3.3
NNOXTGJESYMXJXKQZQPZ,9.0,0.9,0.8,9.1,3.3,4.8,7.9,0.9,5.8,9.9,0.9,3.9,7.0,4.5,8.1
SVEAWLCUZLBKNBTKFNPH,3.3,2.4,3.2,7.5,0.4,8.7,4.7,0.8,4.8,3.2,0.2,5.6,2.5,8.6,5.4
NSHPKOWJVKAFYQPSMMQO,9.9,0.5,5.0,3.4,7.3,6.4,7.2,1.7,0.3,1.3,7.3,7.2,6.5,8.0,4.6
ATRKMPRVMBLZDOBVJIHR,4.9,8.0,3.7,8.9,3.5,5.0,5.6,8.8,4.3,3.8,1.8,1.7,3.0,6.5,3.2
TEJHDIMMSRJCRIPCBGFT,4.5,2.7,5.5,2.9,5.5,5.4,9.7,1.8,8.7,4.4,3.4,5.6,0.1,3.7,9.0
PTCTVEKCZOSHRHZPPEJD,4.8,5.7,4.4,6.0,6.3,4.0,8.2,7.4,0.5,1.3,2.8,3.7,8.0,3.5,0.2
NKZVWHOBHGCOXFFDVOSG,2.9,0.1,9.3,1.3,0.0,3.5,9.8,2.5,5.0,9.2,8.1,7.8,8.8,1.5,1.4
YCMRASRVODZLDKXTUYMH,0.1,6.8,3.0,4.3,4.7,4.8,4.5,5.0,5.6,3.6,2.5,6.6,9.0,8.7,9.4
USHYNYZMRIOXKDTWBSOY,7.5,7.5,7.7,7.9,8.8,6.7,1.5,6.9,9.6,4.8,5.2,4.1,5.9,8.5,3.3
RLIKHJYTDXRHPWNVKVZJ,5.2,3.9,1.2,9.7,8.0,4.5,0.2,9.9,9.4,9.8,4.4,9.1,0.9,8.6,6.1
BLPXCBFWAYXCZLSJVUPD,9.3,6.8,2.7,3.2,2.4,9.4,5.3,6.9,0.0,4.9,3.7,7.4,4.3,7.1,7.8
IUFFCDREHYNVJZKDZCOS,8.5,0.5,3.1,8.7,8.8,4.4,3.7,7.8,5.3,6.1,0.9,6.1,8.7,5.3,2.9
GMYRETUQWOXVDUUFWJWN,3.0,0.6,4.4,6.6,9.8,5.8,6.4,4.7,3.3,2.6,7.4,8.8,2.1,7.7,7.7
IEPLOESRZPRZRWNIJJSG,0.9,2.2,1.1,5.6,6.3,5.8,4.1,5.7,5.0,9.4,6.9,3.8,8.9,2.6,2.2
XJNZDILSKKOGGBITJINP,6.4,8.7,4.4,3.9,1.6,3.1,5.2,4.3,3.6,3.4,7.7,4.1,8.4,6.6,6.8
YIZAQNLHIWYNFPGKAZGH,4.7,5.5,2.6,3.7,3.6,1.3,7.9,2.6,4.8,4.5,5.6,9.6,2.3,2.5,6.2
BPSWRBKQDGLOQXCVHKOF,7.1,7.6,9.7,3.6,9.9,9.0,1.7,0.2,8.3,7.9,7.8,8.0,5.3,0.6,8.1
YGBYCNSNXJTNHQJFFVXV,7.8,5.1,9.4,5.0,1.9,7.3,8.4,9.4,1.9,5.3,9.6,0.5,5.0,9.3,3.5
GCKJFJCFZCJCXDMVJHMT,3.8,8.9,5.0,6.6,2.7,9.6,7.5,4.5,7.2,10.0,5.5,8.9,3.0,7.1,5.8
ARKEPYBZEBYMPPSBZFDA,1.0,5.9,7.6,3.7,2.3,3.5,9.6,6.6,7.6,9.2,8.3,2.5,6.1,1.5,1.1
KILYUSYOIUUBTVCNCMJB,5.8,5.8,2.6,4.9,2.9,1.9,0.2,7.1,9.7,8.8,3.6,8.7,8.6,0.7,1.9
WJRKSGXOIZHHFDNEPPUZ,6.4,3.2,8.4,2.0,1.2,3.7,8.4,7.9,2.9,8.9,4.1,2.2,2.3,6.4,6.7
RJPOOXMWICOCPUDZTJIH,4.3,5.1,3.5,0.4,3.5,6.3,1.9,7.2,3.9,6.2,9.8,4.1,6.0,5.9,1.4
TOUJURQGPKPTOWZHLPVP,8.8,7.2,5.3,5.1,2.9,6.0,4.7,2.8,1.8,5.7,8.1,3.7,0.9,0.8,3.8
NAXKXYVBMRNYIQZYJSAM,6.5,6.3,7.1,6.9,8.3,9.9,4.7,5.8,2.9,8.2,1.2,6.8,0.2,0.0,0.5
PVBUNHKPHHGCWUIILFRG,9.1,8.0,4.9,0.7,0.2,0.5,3.7,3.1,9.2,5.3,7.3,0.1,9.1,5.6,1.6
VNGQPCOSXCLMBNWCVOPL,5.4,5.9,5.5,1.7,6.3,7.6,5.7,1.8,0.9,1.3,7.8,5.1,6.3,0.9,1.7
XCLFJFYWOYYNSHOEWPOY,5.7,7.6,4.8,6.4,2.3,5.7,9.9,4.1,9.8,5.4,8.3,4.3,8.1,5.4,0.7
MNAXJSLHLHOQATHXNJXS,3.3,8.9,5.6,3.9,8.8,9.9,8.0,9.8,8.1,8.9,6.8,6.0,2.6,8.6,5.1
ICTUHUQQXMUVOZADDIHB,2.8,3.5,4.9,2.0,3.7,5.5,9.7,0.6,1.2,3.6,6.4,2.4,1.3,8.1,2.0
AOOZUWPHXODMMBEEKFXC,4.1,3.5,3.3,2.7,7.3,6.7,9.8,3.6,7.9,5.8,6.7,5.3,0.5,3.5,9.2
LHVXIQCQPHCETQXEHAEG,9.5,7.3,3.4,6.1,0.9,2.9,1.2,7.1,2.0,7.5,2.6,3.7,2.5,7.8,5.4
VKXEIUYLVEUSUAZZSQVL,5.5,9.9,1.0,7.9,8.0,3.4,7.4,9.1,5.7,9.6,1.9,2.1,1.9,0.2,7.2
WFQPIVPNANWXGHOKUPVO,3.8,0.7,7.0,3.5,3.2,4.3,8.9,5.6,0.2,2.5,5.4,8.8,1.4,6.7,0.3
TIDFSNSGSCYNOGXRAJNC,7.4,3.6,3.7,8.6,7.6,2.8,2.3,8.3,8.9,4.2,7.4,9.8,4.5,5.0,3.9
QTYJATQVDUYKNLEEHMFV,7.6,3.1,3.8,7.0,3.4,7.0,1.1,4.7,3.1,8.7,8.4,6.7,0.8,2.6,1.1
XVKQLHQGKAGSYOABSHSY,3.8,6.1,3.1,7.0,6.7,4.9,3.3,0.3,9.8,2.1,1.8,1.0,3.2,3.6,9.9
JDVZHXQQLZVZVSQLFIEI,4.7,1.5,3.6,0.8,6.0,4.7,6.0,0.3,4.3,9.9,3.5,8.9,1.5,7.8,2.8
EEBLMUTEVFHODKHVOHXW,0.3,5.7,6.4,4.7,4.0,3.5,6.0,8.3,4.8,7.8,0.4,3.3,2.3,4.7,9.8
IIQYMMBBTHPTHMSWJMZK,4.8,2.9,8.3,3.3,0.5,8.0,3.7,4.9,5.7,0.4,9.1,8.9,2.1,8.3,8.1
BYSXUTLHUJOKZSDUNLUT,3.8,2.3,7.7,7.0,0.1,4.6,6.4,1.6,8.3,2.9,0.9,7.5,8.6,2.5,1.1
OMYKZSVEOIPNRRFYDHFO,3.9,3.7,4.8,4.1,0.3,7.2,6.7,2.8,4.7,0.9,5.2,0.9,6.3,8.4,2.7
FXFPSANYUTCOVHXTBYNS,2.5,3.4,6.7,2.0,8.0,3.9,4.2,6.6,0.9,8.6,7.6,2.2,8.1,2.4,3.0
GVZSUGIGCPAXNDPDXGAC,0.9,9.8,4.9,4.1,6.5,9.8,4.0,0.3,6.1,10.0,7.8,3.3,5.3,6.2,0.6
QUKPNPDGMFUQEAADVQUW,8.8,6.3,6.6,3.7,5.4,2.7,4.9,2.2,9.1,2.8,8.8,7.5,3.2,4.2,7.0
VTDFMSYKJIEFOLBZNMHC,0.9,0.6,2.3,9.1,2.1,8.5,6.5,8.4,6.2,9.9,3.1,1.8,5.2,9.1,0.7
MWQSSRIZCXNLNGKLIEUA,3.0,0.3,6.8,6.2,0.1,1.2,2.3,2.6,0.9,6.8,5.1,8.2,9.8,3.5,0.2
KDAZRPVWMKGLRUMXNVVJ,5.6,2.1,0.7,3.9,10.0,6.7,9.5,8.2,8.1,1.2,0.6,7.7,1.2,1.8,8.9
ABJSOKLOAIWAUFVNVQRS,8.4,3.7,9.5,0.7,4.8,9.0,4.7,0.9,7.7,1.9,1.9,6.2,1.0,9.0,0.4
KXPCMOXKOVJRJIZVZBGT,6.0,0.9,0.3,8.7,6.6,3.2,8.4,3.2,4.5,9.4,7.8,0.2,6.8,3.9,5.1
JJJNVMFXGBIPMPFNOLQW,9.4,7.4,3.3,1.3,2.2,9.9,4.2,0.5,4.7,4.2,6.2,2.4,8.6,9.8,1.9
VKWDKNFWYFVCFKLZQPAH,6.0,3.7,1.1,6.8,7.1,4.5,5.7,2.8,5.4,7.4,9.3,2.1,2.3,8.8,3.8
BLZXWSSNGBFFZPJZJCOB,5.7,9.1,5.8,5.7,8.6,4.7,0.5,4.2,9.5,7.5,1.9,3.9,2.1,2.5,4.6
SVGCAXAKMDDOJVIOWOEW,8.7,6.8,7.0,5.9,6.1,4.2,7.0,4.4,9.0,7.6,6.0,1.9,4.2,4.0,7.9
AZCGRAAMFJRCLIKOWDMK,0.9,2.3,8.0,7.9,3.2,5.5,9.9,0.4,4.8,4.9,4.5,6.6,6.1,3.8,5.5
UJYZAQYARYCDIQVPPORY,1.5,5.7,0.9,0.9,0.3,8.7,4.6,3.4,6.4,0.9,3.8,1.1,2.5,1.5,2.2
YTZIFTPRMAVSJUUQPWAX,1.3,4.4,0.5,7.5,0.4,3.8,6.2,1.7,5.8,0.2,6.7,5.2,4.1,1.9,6.9
AQRWOCLMTJVIUAHMDSOE,4.8,6.8,7.5,1.0,3.7,6.1,5.4,2.1,8.3,0.4,0.4,1.9,0.8,1.0,0.1
HBDXMPQNSHXWFTLHSPKX,5.4,0.7,2.1,1.5,3.4,8.0,3.6,7.7,9.8,3.1,9.1,1.6,8.8,3.5,3.6
LLHJXPCXKATYLUULFTUA,8.1,5.9,6.4,9.0,5.9,4.7,5.0,4.7,5.0,8.1,2.8,8.8,0.2,7.5,1.2
VZECLSDXAVZKFIRJRVBY,3.2,4.4,3.6,0.6,2.9,3.5,6.7,3.7,1.3,2.1,6.1,6.8,6.5,7.4,1.1
BZIDOPLVFTTXYPPUZQHL,6.9,8.3,2.9,6.2,6.3,4.5,0.8,6.6,9.6,4.0,6.5,3.0,5.0,2.2,0.5
QSWGYRXXVFHEINBRTBNU,1.8,6.7,0.8,3.6,4.1,8.0,3.3,8.7,3.1,4.1,9.1,4.7,8.7,1.3,4.9
XNWYCCGDGPKLTNZBYANC,8.7,8.8,8.1,6.9,9.3,4.1,6.8,7.7,4.0,5.3,7.2,3.8,1.7,0.2,4.0
BGVXYXWZAMVPROVBRQNS,5.8,0.1,4.1,0.9,7.8,9.1,7.7,7.6,1.1,5.0,9.1,7.2,7.9,9.3,0.5
EDMGQRYCHKLOBBXWBXDS,9.4,5.4,0.9,7.8,8.1,8.0,1.8,3.6,0.0,8.7,4.5,0.3,8.7,9.2,2.9
TEVKWLCBMKKYDXHSANWF,9.1,7.4,1.5,4.1,4.4,4.4,1.7,8.1,1.7,8.4,7.1,1.6,2.8,0.7,6.2
FXYDYRFNPKGHJDFWAZYF,2.4,0.9,0.1,6.3,6.2,5.6,3.3,7.4,6.4,0.9,5.4,7.9,2.2,5.3,3.0
KVZKAJEVLWOMIWQHKXGV,0.7,1.8,8.8,9.2,1.9,2.2,0.9,8.7,0.5,4.8,8.9,4.1,2.2,2.1,6.0
OVGMQOQZGBBIYEFGTIRB,1.4,3.0,6.6,4.3,6.8,5.1,1.0,5.1,5.1,7.8,9.8,1.3,7.9,3.8,8.7
NNZCQSQKSSGQYQFBPRKT,1.0,0.5,5.2,3.3,1.5,1.3,3.6,4.0,1.2,1.4,5.3,0.2,5.5,7.5,8.7
KKNBADMOJUCVCBUABDUB,5.8,2.4,3.6,9.9,3.5,0.5,7.8,2.9,1.2,5.8,8.3,5.9,8.8,5.6,6.5
FPYEOZCXOYOPCQWZEIKN,8.5,5.4,8.8,1.6,1.1,3.9,0.4,1.5,0.5,6.0,4.8,6.9,0.4,5.4,8.9
IYINDTCOLVTTKRNZLHQH,3.2,3.0,1.7,5.3,2.5,5.3,9.5,3.5,6.9,7.3,9.8,7.8,8.4,2.1,6.9
UXWEZNDTGXNKIKTBBIKT,6.8,4.4,0.8,9.1,4.5,2.1,6.1,4.0,3.1,0.1,8.6,1.7,9.4,3.6,7.6
HEEKIRBNFXBKOGGTQIYD,5.1,4.8,4.7,1.0,7.7,8.0,2.9,5.1,0.3,4.0,3.7,8.4,10.0,0.4,3.2
TIZFFMXLTUFRHFFFPFYO,4.2,3.3,8.2,0.5,4.7,5.0,9.6,5.4,0.6,5.7,9.0,5.2,6.5,5.4,3.6
TPPHNCCIHDAFWTETDWMZ,4.2,0.8,2.8,9.8,7.4,0.5,2.4,1.5,2.8,3.0,1.4,0.3,1.8,3.0,9.8
JNNGKWAPBMVUKXSLQHJN,1.6,9.1,9.9,7.0,5.5,2.0,8.7,8.2,1.3,6.6,3.7,9.8,8.5,5.3,7.2
QFLBFITJOMBWQPFSFTBN,9.0,6.7,0.8,4.5,7.9,1.5,1.7,8.9,1.1,1.7,2.8,4.1,5.8,2.1,4.2
MZNMMPNDIBUHPJWIZUVI,6.3,2.0,8.2,4.5,0.2,2.1,2.4,0.8,8.3,6.4,1.4,2.8,6.6,8.6,4.0
BAGPSFQJUTGSQOBPRJTX,0.2,9.1,1.9,6.9,2.9,5.3,0.5,6.1,5.2,9.1,4.9,7.1,4.0,1.8,3.9
EKVYAWCWEFCQKSYMDTVD,8.6,7.5,8.5,3.1,4.2,8.1,5.0,6.7,9.4,1.1,0.3,9.4,5.5,5.4,7.4
YOFUINCJMPUDKGMPAIPV,1.6,2.4,8.5,3.8,8.1,6.7,1.7,9.5,4.8,5.4,3.9,9.9,1.3,0.3,0.3
QWKMUSWKSEDZOAFTORDN,8.9,6.3,5.4,6.6,7.9,6.4,5.9,4.3,8.5,6.3,4.1,4.6,8.8,6.7,6.5
TAYMEWUEXQELABQGLGOO,7.2,2.7,7.9,1.0,1.8,9.7,5.5,4.2,3.8,6.5,7.2,4.3,8.1,1.4,4.4
VQENMPWGDRHKQHWVTHZG,7.6,2.8,0.2,3.3,1.4,9.4,9.4,4.8,2.8,7.3,8.3,7.8,5.5,5.7,3.6
JATKBUCMIJWKFTTLBVEN,2.2,5.5,2.9,6.7,6.6,1.3,6.2,7.4,7.8,9.0,5.5,0.4,2.0,3.1,3.7
TQZYMVSWKIUCUAXCJCSX,4.0,7.3,3.9,2.8,1.3,0.8,3.7,5.6,9.9,0.5,3.9,4.6,5.0,8.5,6.0
YIZQXVJNNXVHPVSLTBQG,3.1,5.2,1.7,5.0,4.0,6.1,7.6,3.2,9.0,8.4,2.5,9.7,3.2,3.0,1.0
PWTYEUQJWOWSXCBDVRHF,8.1,5.7,5.9,3.9,6.7,0.7,8.4,7.6,6.5,4.4,6.8,0.3,0.3,1.5,8.4
TADQYQVFQGTMZNCBHXOG,4.1,8.0,4.0,1.8,8.0,3.3,3.4,8.8,4.3,6.6,2.2,8.9,8.6,6.9,6.2
TJDECUYQCDQLIUZZEXNZ,0.1,5.8,4.7,2.5,3.4,4.4,5.2,8.0,5.8,6.9,9.7,5.1,9.4,7.3,2.5
SKZXKAZOTCLELCEMNEPM,5.2,0.4,8.3,9.4,8.2,6.2,6.2,3.6,6.7,7.2,9.7,0.7,9.3,4.1,4.8
QLSOAADIRJPUPTBPETDH,8.9,1.6,0.8,2.7,6.5,9.8,4.9,5.1,7.2,0.5,2.7,1.1,6.4,5.4,4.9
POXVTLLGICBUOPZZUNZN,1.7,4.0,0.8,5.5,4.4,7.4,1.1,7.3,4.2,0.5,4.7,4.1,1.5,5.6,9.1
SNTXWAGFIDJWFNTLLIXC,9.4,5.1,4.3,7.9,7.0,6.3,9.3,3.8,8.3,8.6,1.3,4.9,7.7,5.0,3.6
FPCJUDQTKOFFEVOMTASJ,7.0,6.1,2.0,5.6,3.2,8.3,8.8,8.4,4.1,1.8,8.8,5.8,7.5,1.6,1.6
ESLMZHEBYBFLTQXKQSUF,5.9,9.9,1.6,2.6,1.0,9.3,4.9,4.0,5.0,2.9,0.7,3.6,4.2,7.6,0.1
ZSPXFQVVKKBOZCUMRHNT,3.8,4.3,4.7,1.2,4.4,5.0,5.2,5.2,7.7,7.4,2.0,1.3,8.6,5.9,9.8
QNSJXPNOOYFZAJFUJPXQ,4.1,8.9,4.0,2.6,0.1,8.4,1.7,8.5,2.0,7.9,3.9,10.0,0.2,4.0,9.3
GCVRKWVHDVFOEDWOKBQT,1.1,0.5,8.2,5.4,8.4,2.3,9.3,5.8,5.5,4.3,8.9,5.6,7.9,2.3,8.3
CRMSOSEAKNKFAWMHFFHH,5.6,9.7,6.8,1.4,7.6,7.7,7.8,2.7,8.6,9.2,3.1,3.7,0.2,8.3,3.1
XBJWLLLCXGQBOPMOUEGL,3.6,4.5,8.1,3.4,3.9,4.1,6.0,2.2,6.2,8.4,6.2,1.3,6.2,7.5,0.6
PUDUNWUQOOHIEEHMUAPP,0.4,9.7,9.6,8.8,4.6,9.2,1.9,8.4,6.7,1.4,6.1,0.3,3.4,5.7,5.9
THECPXAVOMMYGKJYECUB,1.5,7.3,2.7,7.8,8.3,5.8,4.9,8.9,6.6,1.9,4.8,2.8,6.1,4.4,4.4
ASZVNTZTAEJZWYEMTBWI,1.9,4.2,9.3,1.3,9.2,2.4,9.8,1.0,1.8,8.1,8.7,8.6,5.4,7.3,2.5
WEXLCELVPDAOXDZWHGNK,2.4,6.1,7.5,2.8,5.2,7.1,2.4,7.0,2.5,6.2,5.2,7.3,9.1,1.1,7.4
SQGLHUBWICVPCCMTDUTO,6.3,5.0,2.4,9.3,2.0,9.6,0.4,1.6,5.1,4.3,9.4,9.6,2.8,5.1,6.7
PLKRPMXJFZJYOKGZLTBX,8.8,0.0,8.0,3.8,7.3,2.6,0.3,8.8,5.1,1.9,3.7,9.9,7.4,1.0,6.5
DAYOLRSTIFUPLEMXBBKE,1.1,3.2,2.7,3.2,1.9,5.6,1.9,0.4,6.1,1.8,8.2,0.5,8.0,9.2,0.1
RGJMVBSIQEWGOUCDRSFO,4.3,4.8,7.5,7.6,1.7,0.3,5.0,7.8,5.4,8.1,5.7,3.2,0.2,8.1,2.9
DOKMNTBRNHMCCYXOYRXT,0.4,1.7,8.2,6.5,2.6,0.6,1.7,8.4,3.5,5.5,0.7,9.7,2.9,6.1,5.0
HYQKTHVTJORCOJAJKLJC,3.5,5.2,6.9,9.9,7.5,5.2,4.7,4.1,2.1,7.3,1.9,2.8,0.1,3.1,0.0
ZRZNINDSLLOKAAABBNYM,4.8,6.5,7.5,4.5,9.2,4.9,6.2,10.0,9.1,7.0,7.5,1.9,9.8,7.6,3.3
KVQSXUAIGCTXDXCVJCSG,5.1,9.0,5.5,8.8,2.6,1.6,9.7,8.5,8.5,9.5,7.4,2.3,8.1,3.4,0.9
TYALXTMSDFCULYGFXWAP,3.1,5.6,6.4,4.1,8.0,8.4,3.8,4.7,0.1,4.4,1.4,6.5,1.5,10.0,7.2
IGSGGDUQIHCRWEMGUKMC,4.5,8.6,2.3,4.8,9.8,0.8,7.2,9.0,0.1,3.0,7.2,7.1,3.1,6.0,9.1
FGXHDOSJHYNVVFTSTSRU,3.7,6.4,6.2,9.7,7.0,8.0,7.4,0.4,6.1,3.6,8.8,7.3,2.8,4.3,7.0
OXIEYPEREKAHIVANVMLY,6.9,5.0,9.2,4.0,4.2,1.8,1.5,1.6,6.4,6.3,6.2,5.1,0.2,4.1,5.5
AVLUUKLVKQJTGQFJYZSK,7.8,3.2,2.5,4.5,0.2,3.9,5.5,9.9,8.6,2.2,4.9,1.1,0.6,1.5,4.7
ZBIVNVFNNDKBPJOPWXQE,9.3,4.8,4.2,9.6,9.7,9.8,7.8,0.4,7.9,8.4,8.0,1.0,4.4,8.3,9.6
AXFXFQDHYCUYVWOFTCRY,8.1,4.8,3.9,7.6,8.5,9.1,2.9,3.0,8.7,4.9,3.2,7.1,5.7,4.6,9.2
ORJIITTCTSUYOSTXHKTN,0.5,4.4,1.3,1.4,1.7,9.3,2.0,8.4,6.8,3.7,4.1,9.4,3.6,4.6,4.6
TUOFZEYMXYCRYZFEGHVG,9.6,3.8,0.5,2.8,2.7,8.4,6.4,8.6,6.6,3.7,1.4,8.7,7.6,9.6,0.9
IVYKPFFOOFFRKHGYYOSJ,5.6,5.2,0.1,9.9,7.0,7.3,7.4,3.7,8.7,4.2,5.2,1.9,5.1,9.5,7.6
MBFDAGKMRRGIKPMTXOOD,4.6,1.1,7.9,7.7,3.8,3.1,6.2,3.1,1.2,2.1,3.6,4.2,8.5,9.9,7.3
SCWTBBHGQLPIKFHBKSYD,8.3,1.5,2.0,4.1,7.8,3.2,7.3,5.1,9.5,9.2,2.9,3.9,8.4,0.4,2.3
ZOMXFCMPALOIFYZFWXQE,9.3,2.2,3.1,9.5,9.0,7.8,9.6,7.1,7.3,4.0,2.0,8.0,4.6,5.6,5.4
APNKFWKIBILRHGBDKRGG,6.4,5.7,8.2,6.5,5.7,6.7,6.9,6.2,7.1,2.3,5.7,7.0,0.5,7.9,7.3
MYOOTPIKITOWEMQQKIXK,2.6,9.4,7.4,0.2,1.4,8.1,4.1,4.5,6.4,6.3,1.3,6.3,4.4,6.7,6.3
RYQUREYBUQBDRIYPCQQJ,0.3,4.5,3.5,0.9,9.6,2.2,1.6,0.7,0.2,8.3,3.6,3.1,4.3,8.2,7.6
MFBMZEKMVRANYKIJADBE,2.8,2.9,1.4,2.0,9.1,3.7,1.1,1.9,8.9,9.2,7.0,0.1,2.3,2.2,7.2
NLDDEVRESUCJDMHLTGYV,6.1,4.9,2.1,5.9,5.3,6.1,4.5,6.0,2.6,1.7,8.9,9.0,8.2,2.8,5.7
LYCQJYACTRMHYAGLDKHU,1.4,5.1,8.2,9.1,1.7,8.5,3.9,8.5,2.7,5.7,1.9,2.7,6.9,0.3,7.5
DVAITEPIJBDNFZWRQZMQ,3.0,8.4,7.4,4.6,2.1,4.4,2.7,7.8,5.4,0.6,6.1,5.7,3.3,2.7,8.7
KARIECFVBZOBBRAOOWGV,3.1,2.9,6.9,7.0,7.5,5.0,2.6,6.7,5.0,1.9,3.4,9.2,9.9,8.1,9.7
GEMABLZXQWITBWBUMDVG,9.4,5.5,6.1,6.6,9.3,7.7,5.7,8.5,3.2,6.2,7.2,2.6,7.0,3.5,3.1
RBXGWXSVJIQSLMLRMVEZ,3.1,3.5,3.1,7.3,1.6,0.1,0.2,9.1,0.8,6.5,8.8,3.4,1.4,5.9,8.7
HCOPOWVJIQGZMQZBFXJP,7.9,6.9,5.8,0.2,3.7,7.0,1.5,0.5,2.5,0.6,4.8,9.5,4.3,0.2,2.5
LWTMIHBOWOLPDLZQYTOX,1.7,5.8,7.7,0.6,9.5,4.6,3.0,6.8,5.8,9.7,6.2,7.4,5.0,2.1,6.9
FPFRDXVLHBUQEHGMLAYF,3.3,7.5,1.4,9.7,1.9,3.7,3.4,9.2,5.7,9.9,9.1,5.4,3.9,5.2,6.3
OSNAJPFDUKCUVKJGTDON,6.5,3.9,0.7,3.6,7.4,8.1,3.5,2.0,4.7,6.6,8.0,1.3,6.0,9.4,10.0
ESIAWDXMUGTPLDJANOKX,8.4,2.8,6.6,2.2,5.4,4.1,4.9,8.0,1.2,4.3,8.1,7.8,8.5,1.2,1.8
SODKACUDDMOKONYRFTLI,1.0,9.2,4.4,9.5,10.0,5.5,7.0,5.1,10.0,1.1,6.9,4.9,8.6,1.0,1.4
ETUAACHOVLMRNWBHOGCS,7.9,4.2,3.1,3.8,5.1,1.7,3.5,7.9,7.9,7.6,2.0,9.6,9.9,0.4,6.1
ESHEIUVCZUSERFPDLAXN,9.8,4.6,9.1,0.3,1.8,7.6,4.2,5.7,7.7,9.9,1.2,2.4,2.7,7.5,8.6
VLCQDXRRQLBEBJZIPLNN,8.0,4.1,2.0,4.8,3.3,7.8,0.0,9.3,8.1,8.8,9.9,6.4,9.4,4.8,3.6
VBYIZFOBTYAOCUSRBXGA,0.5,1.6,1.9,0.4,0.2,9.7,7.8,6.5,9.0,1.1,9.7,3.5,5.7,5.8,9.3
FJZVVCRLWQKFYDCEBLDP,10.0,9.6,1.7,0.3,7.6,1.1,9.4,8.0,3.3,1.1,5.6,4.3,3.2,6.4,1.9
YZYUMLSRAUHQRYMMWTUB,2.7,6.4,5.3,7.6,8.1,3.8,2.3,9.2,4.1,9.9,5.6,1.4,5.7,0.7,6.6
NITUKDEKGNCBCUDGRYBR,0.7,9.6,9.1,1.8,2.3,7.3,7.3,4.8,9.3,4.5,9.7,5.3,7.4,5.0,9.8
ATRZGBQWATYAMILEXZGK,5.2,5.7,6.2,0.5,8.6,4.9,1.0,6.7,3.6,9.3,9.7,7.6,0.9,1.2,6.0
KTQNJAKBWNPESTVTOLGV,4.2,1.3,1.2,4.0,0.0,9.5,8.2,2.9,7.1,4.0,4.8,8.7,0.9,5.5,5.8
PEPSRVMWYVNMIFTGREJL,4.9,7.7,9.1,2.4,1.9,1.9,8.0,6.3,3.7,9.5,3.7,5.1,3.4,2.0,4.6
BHERAAXDGIPROIVYTLIU,8.2,1.8,6.5,6.0,7.3,0.2,7.6,5.1,5.9,4.9,3.9,6.7,6.5,3.4,2.6
